Nom du tiers_First name,Poste du tiers_ Title of first name,Compétences(details about title of first name to take into account)
EL,"Architecte d'intérieur, chef de projet",Concevoir un dossier de présentation de projet|Définir un avant-projet|Déterminer les conditions de réalisation d'un projet|Dessiner des aménagements et agencements intérieurs|Sélectionner des éléments de décorations en accord avec le client
ye,Chef de projet,
TF,Chef de projet / Ingénieur en développement,"Architecture des systèmes d'information|Concevoir et développer les programmes et applications informatiques|Déterminer des choix techniques d'architecture logicielle et matérielle et sélectionner des technologies, matériels, logiciels, configurations|Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques|Développer une application en lien avec une base de données|Gestion de configuration|Informatique de gestion|Informatique industrielle|Langage informatique C#|Langage informatique HTML|Langage informatique PHP|Langage informatique SQL|Langages de programmation informatique|Programmation informatique|Programmer dans un langage informatique spécifique|Réaliser la mise en production de solution logicielle dans un environnement d'exploitation|Sélectionner, assembler et intégrer des composants informatiques (progiciels, bases de données, développements spécifiques, ...)|Systèmes d'exploitation informatique|Analyser des problèmes techniques|Définir les moyens humains, matériels et financiers d'un projet|Déterminer des mesures correctives|Établir un cahier des charges|Gestion de projet|Planifier les étapes d'un projet|Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...)|Rédiger une Spécification Technique de Besoin (STB)|Architecture d'applications|Règles de sécurité Informatique et Télécoms|Réseaux informatiques et télécoms|Analyser les besoins du client|Animer une formation|Algorithmique|Développement C# / Winform / Wpf|Développement Java SE / Android|Dévéloppement Php / Mysql / Html / Css / Javascript|Gestion de projets|Management d'équipes|Méthodes Agiles / Scrum"
PH,Chef de projet maîtrise d'ouvrage des systèmes d'information,"Définir les modalités de mise en oeuvre des solutions retenues|Établir un cahier des charges|Gestion de projet|Procédures d'appels d'offres|Réaliser un appel d'offre|Techniques commerciales|Infogérance / télémaintenance|Procédures d'élaboration d'un plan de tests (étapes, scénarii...)|Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP)|Urbanisation des systèmes d'information|Audit interne|Gestion budgétaire|Préconiser des améliorations en matière d'organisation, de gestion, de procédures|Définir les objectifs et le cadre de l'intervention|Dispositifs d'assurance-qualité|Normes qualité|Outils de planification des ressources humaines|Réaliser un suivi administratif des opérations de gestion des ressources humaines|Analyser les besoins du client|Méthodes d'analyse (systémique, fonctionnelle, de risques, ...)|Gestion financière|Concevoir des indicateurs|Analyse des risques|Aisance dans le contact différents niveaux entreprise|AMOA|Assurance qualité|Contrôle de gestion|Contrôle interne|ERP SAP|Formation|Implication - Sérieux - Confidentialité|Intégration fonctionnelle - Projets transverses|MOE|Projets ERP|Projets SI|Projets SI - ERP - SAP|Projets transverses - Intégration fonctionnelle|Recrutement|Rédactionnel|Réponse à appel d'offre|SAP modules FI - CO|Tableau de bord - Indicateurs"
JE,CHEF DE PROJET - 24 ans d'expérience en projets logiciels - 10 ans d'expérience en projets de déploiement,"Coordonner les différentes étapes d'un projet|Établir un cahier des charges|Gestion de projet|Logiciel de traitement de texte|Logiciel tableur|Matériel de contrôle embarqué|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Procédures d'appels d'offres|Réaliser un appel d'offre|Rédiger une Spécification Technique de Besoin (STB)|Concevoir et développer les programmes et applications informatiques|Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms|Assembleurs MOTOROLA INTEL|Cartes à puce - aspects fiduciaires et logiciels|Conception et développement de logiciels - Cycle en V|Ecoute - formalisation|ETHENET, TCP-IP|Gestion de la relation avec clients étatiques et partenaires|Gestion technique et pilotage de projets|Langages PASCAL, C, C°°|Langages temps réel - FORTRAN iV, LTR3|Logiciels temps réel embarqués|Moniteurs temps-réel|Négociation - contractualisation|Organisation - rigueur|Rédaction de documents|Réponse à appels d'offres marchés publiques|Réseau LAN et WAN|Travail en équipe - leadership de synthèse|WORD, EXCEL, Project"
GE,Ingénieur Chef de projet Infrastructures Linéaires de Transport,Analyser un cahier des charges|Définir un avant-projet|Élaborer des solutions techniques et financières|Établir une réponse à un appel d'offre|Management de projet|Analyser les besoins du client|Mettre en place un système de management de la qualité (SMQ)|Sélectionner les moyens et les méthodes à mettre en oeuvre
SA,PROJECT MANAGER / Chef de Projet,"Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre|Coordonner les différentes étapes d'un projet|Définir une politique de sous-traitance|Établir un cahier des charges|Évaluation de risques sécurité Informatique et Télécoms|Gestion de projet|Logiciel de traitement de texte|Logiciel tableur|Mettre en place une politique de sous-traitance|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Procédures d'appels d'offres|Réaliser un appel d'offre|Superviser un projet d'étude et développement|Techniques de planification|Technologies informatiques|Management|Règles de sécurité Informatique et Télécoms|Gestion des Ressources Humaines|?Développement des liaisons techniques avec l'environnement|?Management d?équipes pluridisciplinaires à l?international|Bon esprit d'analyse et de synthèse|Bonnes capacités d'animation et de communication|Forte capacité d?adaptation SI|Pilotage de projets informatiques|Proposition et Appel d?offre"
GI,"Chef de Projet, Conducteur de travaux, Chargé d'affaires, MOEx","Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre|Coordonner les différentes étapes d'un projet|Définir une politique de sous-traitance|Mettre en place une politique de sous-traitance|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Définir et mettre en oeuvre une gestion des risques (sécurité, confidentialité, intégrité, fiabilité, ...) des systèmes d'information|Superviser une unité de production|Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms|Mettre à jour une documentation technique"
XA,Chef de projet en ingénierie / Consultant en gestion de projet,"Chiffrage/calcul de coût|Définir la faisabilité et la rentabilité d'un projet|Gestion de projet|Identifier les contraintes d'un projet|Contrôler la conformité contractuelle d'une affaire|Élaborer des propositions techniques|Négocier des solutions techniques ou financières avec un client|Coordonner l'activité d'une équipe|Déterminer des axes d'évolution technologiques|Concevoir des modes opératoires, des procédés de fabrication ou d'industrialisation|Définir les méthodes, les moyens d'études et de conception et leur mise en oeuvre|Gestion budgétaire|Electricité|AUTOCAD|CODE DES MARCHES PUBLICS|CREATION D'UN SITE ET PLAQUETTE COMMERCIALE|EXCEL|GESTION DE PROJET|MANAGEMENT DE PROJET|PLAN DE MODERNISATION DES INSTALLATIONS INDUSTRIELLESR|SUIVI ACHAT PROJET|WORD"
LO,Chef de projet informatique,"Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre|Coordonner les différentes étapes d'un projet|Gestion de projet|Mettre en place une politique de sous-traitance|Piloter un projet|Superviser un projet d'étude et développement|Diriger un service, une structure|Gérer le budget global d'une structure|Management|Superviser des études d'architecture fonctionnelle et technique de systèmes d'information|Techniques d'animation d'équipe|Analyser les besoins du client|Définir les caractéristiques d'un produit|Accompagner la mise en oeuvre d'actions préventives et curatives|Superviser un secteur/projet de pilotage de ressources logiques et physiques"
PA,Chef de projet études et développement logiciel,"Analyser les données d'activité de la structure, du service et identifier des axes d'évolution|Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre|Coordonner les différentes étapes d'un projet|Établir un cahier des charges|Évaluation de risques sécurité Informatique et Télécoms|Gestion de projet|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Procédures d'appels d'offres|Réaliser un appel d'offre|Superviser un projet d'étude et développement|Techniques de planification|Technologies informatiques|Définir la politique générale d'une structure|Diriger un service, une structure|Gérer le budget global d'une structure|Management|Superviser les directions stratégiques d'une structure|Techniques d'animation d'équipe|Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms|Règles de sécurité Informatique et Télécoms|Superviser un secteur/projet de déploiement (matériels, système, réseau, postes de travail, logiciels)|Superviser un secteur/projet de pilotage de ressources logiques et physiques|Définir et mettre en oeuvre une gestion des risques (sécurité, confidentialité, intégrité, fiabilité, ...) des systèmes d'information|Définir la stratégie et l'orientation des systèmes d'information et télécoms d'une structure (évolution, organisation)|Surveiller des évolutions technologiques des systèmes d'information et de télécommunications et proposer des solutions techniques|Gestion budgétaire|Superviser un secteur/projet de maintenance|Animation de comités de pilotage|Chiffrage de projets. Suivi des budgets, reporting|Cycle en V|Développement Access, VBA, Visual Basic|Développement C# .NET|Développement de sites internet, Wordpress, PHP MySQL|Gestion de projets ECommerce|Management d'équipes de développement logiciel|Management d'équipes MOA|Mener des réunions professionnelles en anglais|MOA Assurances|MOA retraite complémentaire ALLURE|Pilotage de projets|Rédaction d'études de cadrage|Rédaction d'expressions de besoins|Rédaction de spécifications détaillées|SCRUM, Méthodes agiles|Suivi des risques projet|Word, Excel, Powerpoint, VBA"
PH,"CHEF DE PROJET MOA, Pilotage et coordination de projets IT",
DB,"Profil technico-commercial (26 ans d'expérience en Radiodiffusion) pour des postes Technico-commerciaux ou Projet (ex: informatique: MOE, MOA)","Analyser des informations sur un produit ou une gamme|Analyser la concurrence|Analyser les besoins du client|Analyser un marché|Apporter un appui technique lors du lancement d'une campagne promotionnelle|Assister techniquement un réseau commercial|Concevoir un argumentaire produit|Conseiller une clientèle ou un public|Définir les caractéristiques d'un produit|Définir les modalités d'une vente avec un client|Définir une gamme de produits pour un marché|Définir une stratégie commerciale|Déterminer le potentiel d'un client ou prospect|Effectuer une démonstration devant un client ou un public|Élaborer des propositions commerciales|Élaborer le plan média de mise sur le marché d'un produit|Intervenir auprès d'une clientèle d'entreprises|Intervenir sur un marché international|Logiciel de gestion clients|Mener une action commerciale|Mettre en oeuvre une stratégie commerciale|Organiser la stratégie commerciale sur une zone géographique nationale|Prospecter des entreprises|Rechercher et identifier des évolutions de marchés, des marchés potentiels|Circuits de distribution commerciale|Établir un cahier des charges|Négocier un contrat|Piloter un projet|Procédures d'appels d'offres|Rédiger une Spécification Technique de Besoin (STB)|Actualiser des outils de formation / pédagogiques|Animer une formation|Concevoir des outils de formation / pédagogiques|Concevoir un processus d'évaluation des formations|Définir les méthodes et outils pédagogiques d'une formation|Ingénierie de la formation|Analyse statistique|Réaliser des tests de produit auprès d'un panel de consommateurs|Techniques de communication|Veille concurrentielle|Coordonner l'activité d'une équipe|Techniques d'animation d'équipe|Concevoir un plan d'action|Proposer des améliorations produit|Recueillir et définir les besoins de l'entreprise, des clients, des utilisateurs en matière de systèmes télécoms (capacité, fiabilité, sécurité, ...)|Réseaux informatiques et télécoms|Concevoir et développer les programmes et applications informatiques|anglais courant|business development (BtoB)|management de produit technologique|management de zone commerciale|négociation|pédagogie|prospection|recherche de partenaires et distributeurs|vente de solutions technologiques|vente et négociation à l'international"
MA,Chef de Projet et Assistant(e) maîtrise d'ouvrage de Contact/Call Center,"Analyser les processus métier|Définir des solutions fonctionnelles|Déployer des applications|Mettre en oeuvre des préconisations fonctionnelles et techniques|Modélisation informatique|Présenter les évolutions du système d'information au commanditaire|Procéder aux phases de tests et de recettes des applications développées|Procédures d'élaboration d'un plan de tests (étapes, scénarii...)|Recenser les besoins du commanditaire|Coordonner les différentes étapes d'un projet|Établir un cahier des charges|Piloter un projet|Méthodes d'analyse (systémique, fonctionnelle, de risques, ...)|Traiter l'information (collecter, classer et mettre à jour)|Contrôler et rédiger l'application des consignes|Assistance à maitrise d'ouvrage|pilotage de projets|Recueil des besoins clients|Rédaction spécifications générales|support niveau 3"
GR,Architecte DPLG-Chef de Projet,
NA,Chef de projet/Devliery Manager,
OL,Chef de projet Maîtrise d'ouvrage - MOA Système d'Information,Analyse de projet|Définir la faisabilité et la rentabilité d'un projet|Établir un cahier des charges|Rédiger une Spécification Technique de Besoin (STB)|Concevoir et développer les programmes et applications informatiques|Définir des solutions fonctionnelles|Présenter les évolutions du système d'information au commanditaire|Recenser les besoins du commanditaire
FL,DSI/ Chef de Projet Informatique,"Analyser des problèmes techniques|Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre|Coordonner les différentes étapes d'un projet|Définir une politique de sous-traitance|Déterminer des mesures correctives|Établir un cahier des charges|Évaluation de risques sécurité Informatique et Télécoms|Gestion de projet|Logiciel de traitement de texte|Logiciel tableur|Mettre en place une politique de sous-traitance|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Procédures d'appels d'offres|Rédiger une Spécification Technique de Besoin (STB)|Diriger un service, une structure|Management|Architecture des systèmes d'information"
CH,Ingénieur en développement PHP-Symfony / Chef de projet - Disponible dès le 29/04/19,JQuery|Langage informatique Javascript|Langage informatique MySQL|Langage informatique PHP|SQL Developer|Symfony|Conduire un projet|Rédiger une spécification fonctionnelle|Rédiger une Spécification Technique de Besoin (STB)|AJAX|API Rest
TA,Consultant & Chef de Projet Informatique,"Analyser les processus métier|Architecture réseau|Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement|Définir des solutions fonctionnelles|Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel|Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance|Présenter les évolutions du système d'information au commanditaire|Recenser les besoins du commanditaire|Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre|Coordonner les différentes étapes d'un projet|Définir la faisabilité et la rentabilité d'un projet|Informatique|Piloter un projet|Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms|Réseaux informatiques et télécoms|Collecter des données clients|Suivre l'état d'avancement des travaux jusqu'à réception|Traiter l'information (collecter, classer et mettre à jour)|Identifier des ressources nécessaires à la résolution d'un dysfonctionnement|Gestion des Ressources Humaines"
JU,Chef de projet informatique,"Définir une politique de sous-traitance|Établir un cahier des charges|Gestion de projet|Mettre en place une politique de sous-traitance|Procédures d'appels d'offres|Protocoles et normes télécoms|Réaliser un appel d'offre|Superviser un projet d'étude et développement|Techniques commerciales|Techniques de planification|Technologies informatiques|Définir et mettre en oeuvre une gestion des risques (sécurité, confidentialité, intégrité, fiabilité, ...) des systèmes d'information|Définir la stratégie et l'orientation des systèmes d'information et télécoms d'une structure (évolution, organisation)|Superviser un projet d'architecture|Surveiller des évolutions technologiques des systèmes d'information et de télécommunications et proposer des solutions techniques|Urbanisation des systèmes d'information|Management|Superviser des études d'architecture fonctionnelle et technique de systèmes d'information|Superviser une unité de production|Superviser un secteur/projet de sécurité, qualité|Techniques d'animation d'équipe|Règles de sécurité Informatique et Télécoms|Superviser un secteur/projet de déploiement (matériels, système, réseau, postes de travail, logiciels)|Superviser un secteur/projet de pilotage de ressources logiques et physiques|Technologies télécoms|Audit interne|Gestion budgétaire|Code des marchés publics|Règlement Général européen sur la Protection des Données (RGPD)|Définir et contrôler l'application des procédures qualité et sécurité des systèmes d'information et de télécoms|Normes qualité|Superviser un secteur/projet de maintenance|Intervenir en recherche, innovation et prospective|Mettre en place des actions de gestion de ressources humaines|Mettre à jour une documentation technique|AMOA/MOE|Formation|Intégration|Maintien en condition opérationnel ITIL|management|Montage appel d'offre|Support utilisateur|Tableaux de bords|Technologies des SI"
AN,Chef de projet,"Coordonner les différentes étapes d'un projet|Établir un cahier des charges|Gestion de projet|Piloter un projet|Techniques de planification|Technologies informatiques|Diriger un service, une structure|Management|Techniques d'animation d'équipe|Définir la stratégie et l'orientation des systèmes d'information et télécoms d'une structure (évolution, organisation)|Gestion des Ressources Humaines|Face à face Pédagogique|gestion de projet|Management|Système d'information"
VA,"Chef de projet IT opérationnel (Pilote TMA, Proxy PO, CP technico-fonctionnel)","Analyser des problèmes techniques|Contrôler la réalisation d'une prestation|Définir les moyens humains, matériels et financiers d'un projet|Déterminer des mesures correctives|Établir un cahier des charges|Gestion de projet|Négocier un contrat|Planifier les étapes d'un projet|Réaliser un appel d'offre|Rédiger une Spécification Technique de Besoin (STB)|Sélectionner des fournisseurs, sous-traitants, prestataires|Architecture des systèmes d'information|Architecture web|Concevoir une maquette de présentation|Déterminer des choix techniques d'architecture logicielle et matérielle et sélectionner des technologies, matériels, logiciels, configurations|Informatique de gestion|Intervenir en informatique de gestion|Langage informatique J2EE|Superviser et coordonner les réalisations, études ou développements informatiques (collaborateurs, sous-traitants)|Analyser les besoins du client|Animer une formation|Traiter l'information (collecter, classer et mettre à jour)|Gestion de production|Architecture d'applications|Gestion des Ressources Humaines|Algorithmique"
JO,Chef de Projet,"Analyser les données d'activité de la structure, du service et identifier des axes d'évolution|Analyser les données économiques du projet|Animer une réunion|Coordonner les différentes étapes d'un projet|Définir la faisabilité et la rentabilité d'un projet|Définir un avant-projet|Élaborer des solutions techniques et financières|Établir les modalités de règlement d'un litige ou transmettre aux services juridiques, contentieux|Logiciel de traitement de texte|Logiciel tableur|Participer à l'élaboration d'un cahier des charges|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Analyser les besoins du client|Définir une stratégie commerciale|Déterminer le potentiel d'un client ou prospect|Mettre en oeuvre une stratégie commerciale|Organiser la force commerciale d'une entreprise|Organiser la stratégie commerciale sur une zone géographique nationale|Réaliser le suivi d'une clientèle grand compte|Représenter l'entreprise lors d'un événement extérieur|Coordonner l'activité des commerciaux|Définir les plans d'actions annuels d'une entreprise|Superviser l'activité d'un service|Élaborer un budget|Suivre un budget|Réaliser une veille documentaire (collecte, analyse etc.)|Mettre à jour une documentation technique|Animation et coordination d'ateliers de travail|Anticipation, communication et écoute|Capacités rédactionnelles|Compétences commerciales|Connaissances techniques - Goût pour la technique|DAO - Autocad, Adobe Illustrator, Sketchup|Dynamisme, patience, persévérence|Leadership|Microsoft Office - Word, Excell|Négociateur, vente|Ouverture d'esprit, curiosité|Polyvalence|Qualités relationnelles - présentation|Rigueur et méthode|Sens de l'analyse et esprit de synthèse|Sens du détail|Sociabilité|Travail en équipe, organisation matricielle"
ma,CHEF DE PROJET/MAITRE D'OEUVRE D'EXECUTION,"Cahier des Clauses Administratives Particulières (CCAP)|Cahier des Clauses Techniques Particulières -CCTP-|Code des marchés publics|Droit de l'urbanisme et de la construction|Gestion de projet|Procédures d'appels d'offres|Réaliser un appel d'offre|Normes de la construction|Analyse et validation des variantes MO et entreprises|Connaissances globales pluridisciplinaires|Connaissances métier : DTU, loi MOP, réglementations|Contrôle de la conformité d?exécution des travaux|Contrôle de la conformité du projet en regard du programme|Encadrement des équipes projet|MS Projet ; Excel ; Word ; Final CAD"
DA,Chef de projet informatique,Établir un cahier des charges|Gestion de projet|Techniques de planification|Technologies informatiques|Urbanisation des systèmes d'information|Management|analyses|conduite de projets|résolution de problèmes
VA,"Chef de projet, 19 ans d'expériences en informatique",
LA,Conseil en SI - Gestion de Projet - Chef de Projet,"Analyser les processus métier|Architecture des systèmes d'information|Définir des solutions fonctionnelles|Déployer des applications|Infogérance / télémaintenance|Modélisation informatique|Participer à la mise en place d'un Progiciel de Gestion Intégré (PGI)|Présenter les évolutions du système d'information au commanditaire|Procéder aux phases de tests et de recettes des applications développées|Procédures d'élaboration d'un plan de tests (étapes, scénarii...)|Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP)|Progiciels industriels et techniques|Réaliser des études d'urbanisme des systèmes d'information de l'entreprise|Recenser les besoins du commanditaire|Coordonner les différentes étapes d'un projet|Définir la faisabilité et la rentabilité d'un projet|Établir un cahier des charges|Gestion de projet|Piloter un projet|Technologie de l'internet|Élaborer des propositions commerciales|Marketing / Mercatique|Proposer une réponse à un appel d'offre|Gestion des Ressources Humaines|Outils de planification des ressources humaines|Réaliser un suivi administratif des opérations de gestion des ressources humaines|Finance|Gestion financière|Audit interne|Comptabilité générale|Méthodes d'analyse (systémique, fonctionnelle, de risques, ...)|Former du personnel à des procédures et techniques|Concevoir des supports d'information et de communication|Coordonner l'activité d'une équipe|Gestion de production|business intelligence analyst|Formation & Encadrement|Gestion de Projets et de Production|Recrutement en SI|Urbanisation & Architecture en SI"
SA,Chef de Projet Senior,"Coordonner les différentes étapes d'un projet|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Définir et mettre en oeuvre une gestion des risques (sécurité, confidentialité, intégrité, fiabilité, ...) des systèmes d'information|Réaliser des études et développements informatiques|Superviser et coordonner les réalisations, études ou développements informatiques (collaborateurs, sous-traitants)|Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms"
Ma,Chef de projet Ingénierie Industrielle,"Planifier les travaux|Définir les moyens humains, matériels et financiers d'un projet|Cahier des Clauses Administratives Particulières (CCAP)"
BO,Chef de projet,"Outils bureautiques|Piloter un projet|Sélectionner des fournisseurs, sous-traitants, prestataires|Réseaux informatiques et télécoms|Gestion de projet|Gestion qualité, coûts, délais|Management - Encadrement|Schéma directeur et stratégie"
JA,Chef de Projet Informatique expérimenté,
CA,Chef de projet,"Coordonner les différentes étapes d'un projet|Établir un cahier des charges|Gestion de projet|Piloter un projet|Audit interne|Analyse de circuits & de besoins|Analyse de dysfonctionnements applicatifs|Animation de réunions & Comités (stratégique, opérationnel|Conduite d?opérations de déploiement|Conduite d'entretiens (recrutement, évaluation)|Conseil - Organisation - Conduite du changement|Construction - Suivi de plannings|Elaboration de tableaux de bords / Reporting / Suivi budget|Encadrement - Management de groupe/transversal|Exploitation de statistiques|Formalisation de processus métiers|Ingénierie Pédagogique/Formation|Participation à des tests fonctionnels|Pilotage - Coordination - Gestion de projet|Pilotage de plan de charge de recettes|Rédaction de supports spécifiques et fonctionnels|SIRH - SIH"
EM,CHEF DE PROJET INFORMATIQUE / MANAGER,"Coordonner les différentes étapes d'un projet|Établir un cahier des charges|Gestion de projet|Piloter un projet|Superviser un projet d'étude et développement|Techniques de planification|Technologies informatiques|Diriger un service, une structure|Gérer le budget global d'une structure|Management|Techniques d'animation d'équipe|Gestion des Ressources Humaines|Mettre en place des actions de gestion de ressources humaines|Gestion budgétaire|Superviser un secteur/projet de maintenance|Mettre à jour une documentation technique|Accompagnement aux changements|AMOA / AMOE|Analyse et recueil du besoin|Archivage|CRM, Marketing, Vente|GED|Gestion de projet|Gestion multiprojets|Intagrétaion solutions édieurs au SI|Management|Numérisation, LAD/RAD|Qualification/Validation|Tests et Recettes"
VS,Chef de projet MOA,"Établir un cahier des charges|Gestion de projet|Procédures d'appels d'offres|Réaliser un appel d'offre|Techniques commerciales|Modélisation informatique|Procédures d'élaboration d'un plan de tests (étapes, scénarii...)|Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP)|Outils de planification des ressources humaines|Réaliser un suivi administratif des opérations de gestion des ressources humaines|Méthodes d'analyse (systémique, fonctionnelle, de risques, ...)|Chef de projet|Commerciale|Direction d'agence|Management|Rédacteur spécifications fonctionnelles"
JO,Directeur / Chef de projet NTIC SDF Sénior / RSSI,Analyser des problèmes techniques|Rédiger une Spécification Technique de Besoin (STB)
MO,Chef de projet informatique TMA,"Analyser des problèmes techniques|Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre|Coordonner les différentes étapes d'un projet|Déterminer des mesures correctives|Établir un cahier des charges|Gestion de projet|Logiciel de traitement de texte|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Procédures d'appels d'offres|Réaliser un appel d'offre|Rédiger une Spécification Technique de Besoin (STB)|Architecture des systèmes d'information|Gestion de configuration|Modélisation informatique|Analyser les besoins du client|Formalisation de processus de gestion|Règles de sécurité Informatique et Télécoms|Agile, Cloud Computing , Datacenter|Analyste de Données, Qlickview, Microstrategy, HPSM9|Architecture, Stockage, Infrastructure, Telecom|Outils : Servicenow, BMC, Easyvista, Patrol, HPOV, OVIS|PMP, Prince 2, ITIL V3, ISO9001, ISO 20000, MEGA, SIX SIGMA"
da,CHEF DE PROJET EN INGENIERIE,Gestion de projet|Piloter un projet|Développer un portefeuille clients et prospects|Conseil de management et pilotage de projet|Ingénérie|Management de projet
SY,Chef de projet/ Consultante informatique,"Analyser les processus métier|Concevoir et développer les programmes et applications informatiques|Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement|Définir des solutions fonctionnelles|Déployer des applications|Langages de programmation informatique|Modélisation informatique|Présenter les évolutions du système d'information au commanditaire|Procédures d'élaboration d'un plan de tests (étapes, scénarii...)|Réaliser des études d'urbanisme des systèmes d'information de l'entreprise|Recenser les besoins du commanditaire|Coordonner les différentes étapes d'un projet|Définir la faisabilité et la rentabilité d'un projet|Déterminer des mesures correctives|Établir un cahier des charges|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Rédiger une Spécification Technique de Besoin (STB)|Coordonner l'activité d'une équipe|Répartir l'activité entre les ateliers/équipes|Techniques d'animation d'équipe|Traiter des informations recueillies (vérification, recoupement, analyse)|Traiter l'information (collecter, classer et mettre à jour)|Analyser les besoins du client|Former du personnel à des procédures et techniques|Algorithmique|Mettre à jour une documentation technique"
CH,Chef de projet MOA informatique,"Analyser les processus métier|Définir des solutions fonctionnelles|Définir les évolutions d'un système d'information|Déployer des applications|Identifier des choix stratégiques d'évolution des systèmes d'information de l'entreprise|Mettre en oeuvre des préconisations fonctionnelles et techniques|Participer à la mise en place d'un Progiciel de Gestion Intégré (PGI)|Présenter les évolutions du système d'information au commanditaire|Procéder aux phases de tests et de recettes des applications développées|Procédures d'élaboration d'un plan de tests (étapes, scénarii...)|Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP)|Progiciels spécifiques à la logistique|Recenser les besoins du commanditaire|Coordonner les différentes étapes d'un projet|Établir un cahier des charges|Gestion de projet|Piloter un projet|Réaliser un appel d'offre|Gestion commerciale, relation clients|Process et procédures d'achats|Coordonner l'activité d'une équipe|Outils de planification des ressources humaines|CRM|Gestion de projet|Gestion tierce maintenance applicative|Intégration de progiciel|Maitrise d'ouvrage informatique"
DO,Chef de Projet / Consultant - Missions Temporaires,Établir un cahier des charges|Gestion de projet|Procédures d'appels d'offres|Réaliser un appel d'offre|Management|Techniques d'animation d'équipe|AMOA/MOE -Chefferie de projets et Management d'équipes
ch,Chef de projet SI,"Analyser les processus métier|Définir des solutions fonctionnelles|Définir les évolutions d'un système d'information|Logiciels de gestion documentaire|Modélisation informatique|Participer à la mise en place d'un Progiciel de Gestion Intégré (PGI)|Présenter les évolutions du système d'information au commanditaire|Procéder aux phases de tests et de recettes des applications développées|Procédures d'élaboration d'un plan de tests (étapes, scénarii...)|Recenser les besoins du commanditaire|Coordonner les différentes étapes d'un projet|Définir la faisabilité et la rentabilité d'un projet|Établir un cahier des charges|Gestion de projet|Outils bureautiques|Piloter un projet|Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation|Superviser un projet d'étude et développement|Techniques de planification|Concevoir des supports d'information et de communication|Traiter l'information (collecter, classer et mettre à jour)|Contrôler et rédiger l'application des consignes|Définir et contrôler l'application des procédures qualité et sécurité des systèmes d'information et de télécoms|Outils de planification des ressources humaines|Réaliser un suivi administratif des opérations de gestion des ressources humaines|Coordonner l'activité d'une équipe|Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms|Assistance utilisateurs|Autonome|Bonne connaissance et respect de la langue française|Ecoute des autres|Gestion d'équipe|Gestion de projets|Gestion et suivi de planning|Outils bureautique|Rapport et analyses|Rédaction de guides utilisateurs"
